scene_id,split,filename,image_path,mask_path,height,width,has_spill,spill_pixels,spill_area_ratio,estimated_area_km2,sensor
palsar_333,train,palsar_333.png,images/train/palsar_333.png,masks/train/palsar_333.png,256,256,True,22207,0.33885,2.2207,ALOS PALSAR / SAR C-Band
palsar_334,train,palsar_334.png,images/train/palsar_334.png,masks/train/palsar_334.png,256,256,True,14789,0.22566,1.4789,ALOS PALSAR / SAR C-Band
palsar_335,train,palsar_335.png,images/train/palsar_335.png,masks/train/palsar_335.png,256,256,True,16424,0.25061,1.6424,ALOS PALSAR / SAR C-Band
palsar_336,train,palsar_336.png,images/train/palsar_336.png,masks/train/palsar_336.png,256,256,True,13064,0.19934,1.3064,ALOS PALSAR / SAR C-Band
palsar_337,train,palsar_337.png,images/train/palsar_337.png,masks/train/palsar_337.png,256,256,True,2245,0.03426,0.2245,ALOS PALSAR / SAR C-Band
palsar_338,train,palsar_338.png,images/train/palsar_338.png,masks/train/palsar_338.png,256,256,True,4069,0.06209,0.4069,ALOS PALSAR / SAR C-Band
palsar_339,train,palsar_339.png,images/train/palsar_339.png,masks/train/palsar_339.png,256,256,True,978,0.01492,0.0978,ALOS PALSAR / SAR C-Band
palsar_34,train,palsar_34.png,images/train/palsar_34.png,masks/train/palsar_34.png,256,256,True,4545,0.06935,0.4545,ALOS PALSAR / SAR C-Band
palsar_340,train,palsar_340.png,images/train/palsar_340.png,masks/train/palsar_340.png,256,256,True,2899,0.04424,0.2899,ALOS PALSAR / SAR C-Band
palsar_341,train,palsar_341.png,images/train/palsar_341.png,masks/train/palsar_341.png,256,256,True,21290,0.32486,2.129,ALOS PALSAR / SAR C-Band
palsar_342,train,palsar_342.png,images/train/palsar_342.png,masks/train/palsar_342.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
palsar_343,train,palsar_343.png,images/train/palsar_343.png,masks/train/palsar_343.png,256,256,True,1517,0.02315,0.1517,ALOS PALSAR / SAR C-Band
palsar_344,train,palsar_344.png,images/train/palsar_344.png,masks/train/palsar_344.png,256,256,True,9793,0.14943,0.9793,ALOS PALSAR / SAR C-Band
palsar_345,train,palsar_345.png,images/train/palsar_345.png,masks/train/palsar_345.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
palsar_346,train,palsar_346.png,images/train/palsar_346.png,masks/train/palsar_346.png,256,256,True,17369,0.26503,1.7369,ALOS PALSAR / SAR C-Band
palsar_347,train,palsar_347.png,images/train/palsar_347.png,masks/train/palsar_347.png,256,256,True,17195,0.26237,1.7195,ALOS PALSAR / SAR C-Band
palsar_348,train,palsar_348.png,images/train/palsar_348.png,masks/train/palsar_348.png,256,256,True,3646,0.05563,0.3646,ALOS PALSAR / SAR C-Band
palsar_349,train,palsar_349.png,images/train/palsar_349.png,masks/train/palsar_349.png,256,256,True,38339,0.58501,3.8339,ALOS PALSAR / SAR C-Band
palsar_35,train,palsar_35.png,images/train/palsar_35.png,masks/train/palsar_35.png,256,256,True,21866,0.33365,2.1866,ALOS PALSAR / SAR C-Band
palsar_350,train,palsar_350.png,images/train/palsar_350.png,masks/train/palsar_350.png,256,256,True,7799,0.119,0.7799,ALOS PALSAR / SAR C-Band
palsar_351,train,palsar_351.png,images/train/palsar_351.png,masks/train/palsar_351.png,256,256,True,19830,0.30258,1.983,ALOS PALSAR / SAR C-Band
palsar_352,train,palsar_352.png,images/train/palsar_352.png,masks/train/palsar_352.png,256,256,True,10599,0.16173,1.0599,ALOS PALSAR / SAR C-Band
palsar_353,train,palsar_353.png,images/train/palsar_353.png,masks/train/palsar_353.png,256,256,True,9478,0.14462,0.9478,ALOS PALSAR / SAR C-Band
palsar_354,train,palsar_354.png,images/train/palsar_354.png,masks/train/palsar_354.png,256,256,True,1088,0.0166,0.1088,ALOS PALSAR / SAR C-Band
palsar_355,train,palsar_355.png,images/train/palsar_355.png,masks/train/palsar_355.png,256,256,True,9657,0.14735,0.9657,ALOS PALSAR / SAR C-Band
palsar_356,train,palsar_356.png,images/train/palsar_356.png,masks/train/palsar_356.png,256,256,True,15079,0.23009,1.5079,ALOS PALSAR / SAR C-Band
palsar_357,train,palsar_357.png,images/train/palsar_357.png,masks/train/palsar_357.png,256,256,True,8619,0.13152,0.8619,ALOS PALSAR / SAR C-Band
palsar_358,train,palsar_358.png,images/train/palsar_358.png,masks/train/palsar_358.png,256,256,True,6378,0.09732,0.6378,ALOS PALSAR / SAR C-Band
palsar_359,train,palsar_359.png,images/train/palsar_359.png,masks/train/palsar_359.png,256,256,True,6694,0.10214,0.6694,ALOS PALSAR / SAR C-Band
palsar_36,train,palsar_36.png,images/train/palsar_36.png,masks/train/palsar_36.png,256,256,True,2775,0.04234,0.2775,ALOS PALSAR / SAR C-Band
palsar_360,train,palsar_360.png,images/train/palsar_360.png,masks/train/palsar_360.png,256,256,True,507,0.00774,0.0507,ALOS PALSAR / SAR C-Band
palsar_361,train,palsar_361.png,images/train/palsar_361.png,masks/train/palsar_361.png,256,256,True,13593,0.20741,1.3593,ALOS PALSAR / SAR C-Band
palsar_362,train,palsar_362.png,images/train/palsar_362.png,masks/train/palsar_362.png,256,256,True,1922,0.02933,0.1922,ALOS PALSAR / SAR C-Band
palsar_363,train,palsar_363.png,images/train/palsar_363.png,masks/train/palsar_363.png,256,256,True,16777,0.256,1.6777,ALOS PALSAR / SAR C-Band
palsar_364,train,palsar_364.png,images/train/palsar_364.png,masks/train/palsar_364.png,256,256,True,22289,0.3401,2.2289,ALOS PALSAR / SAR C-Band
palsar_365,train,palsar_365.png,images/train/palsar_365.png,masks/train/palsar_365.png,256,256,True,18923,0.28874,1.8923,ALOS PALSAR / SAR C-Band
palsar_366,train,palsar_366.png,images/train/palsar_366.png,masks/train/palsar_366.png,256,256,True,17776,0.27124,1.7776,ALOS PALSAR / SAR C-Band
palsar_367,train,palsar_367.png,images/train/palsar_367.png,masks/train/palsar_367.png,256,256,True,21924,0.33453,2.1924,ALOS PALSAR / SAR C-Band
palsar_368,train,palsar_368.png,images/train/palsar_368.png,masks/train/palsar_368.png,256,256,True,6697,0.10219,0.6697,ALOS PALSAR / SAR C-Band
palsar_369,train,palsar_369.png,images/train/palsar_369.png,masks/train/palsar_369.png,256,256,True,6583,0.10045,0.6583,ALOS PALSAR / SAR C-Band
palsar_37,train,palsar_37.png,images/train/palsar_37.png,masks/train/palsar_37.png,256,256,True,6461,0.09859,0.6461,ALOS PALSAR / SAR C-Band
palsar_370,train,palsar_370.png,images/train/palsar_370.png,masks/train/palsar_370.png,256,256,True,2297,0.03505,0.2297,ALOS PALSAR / SAR C-Band
palsar_371,train,palsar_371.png,images/train/palsar_371.png,masks/train/palsar_371.png,256,256,True,9785,0.14931,0.9785,ALOS PALSAR / SAR C-Band
palsar_372,train,palsar_372.png,images/train/palsar_372.png,masks/train/palsar_372.png,256,256,True,4229,0.06453,0.4229,ALOS PALSAR / SAR C-Band
palsar_373,train,palsar_373.png,images/train/palsar_373.png,masks/train/palsar_373.png,256,256,True,966,0.01474,0.0966,ALOS PALSAR / SAR C-Band
palsar_374,train,palsar_374.png,images/train/palsar_374.png,masks/train/palsar_374.png,256,256,True,9644,0.14716,0.9644,ALOS PALSAR / SAR C-Band
palsar_375,train,palsar_375.png,images/train/palsar_375.png,masks/train/palsar_375.png,256,256,True,2862,0.04367,0.2862,ALOS PALSAR / SAR C-Band
palsar_376,train,palsar_376.png,images/train/palsar_376.png,masks/train/palsar_376.png,256,256,True,8944,0.13647,0.8944,ALOS PALSAR / SAR C-Band
palsar_377,train,palsar_377.png,images/train/palsar_377.png,masks/train/palsar_377.png,256,256,True,13060,0.19928,1.306,ALOS PALSAR / SAR C-Band
palsar_378,train,palsar_378.png,images/train/palsar_378.png,masks/train/palsar_378.png,256,256,True,8102,0.12363,0.8102,ALOS PALSAR / SAR C-Band
palsar_379,train,palsar_379.png,images/train/palsar_379.png,masks/train/palsar_379.png,256,256,True,16510,0.25192,1.651,ALOS PALSAR / SAR C-Band
palsar_38,train,palsar_38.png,images/train/palsar_38.png,masks/train/palsar_38.png,256,256,True,4354,0.06644,0.4354,ALOS PALSAR / SAR C-Band
palsar_380,train,palsar_380.png,images/train/palsar_380.png,masks/train/palsar_380.png,256,256,True,14355,0.21904,1.4355,ALOS PALSAR / SAR C-Band
palsar_381,train,palsar_381.png,images/train/palsar_381.png,masks/train/palsar_381.png,256,256,True,3704,0.05652,0.3704,ALOS PALSAR / SAR C-Band
palsar_382,train,palsar_382.png,images/train/palsar_382.png,masks/train/palsar_382.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
palsar_383,train,palsar_383.png,images/train/palsar_383.png,masks/train/palsar_383.png,256,256,True,3911,0.05968,0.3911,ALOS PALSAR / SAR C-Band
palsar_384,train,palsar_384.png,images/train/palsar_384.png,masks/train/palsar_384.png,256,256,True,709,0.01082,0.0709,ALOS PALSAR / SAR C-Band
palsar_385,train,palsar_385.png,images/train/palsar_385.png,masks/train/palsar_385.png,256,256,True,2921,0.04457,0.2921,ALOS PALSAR / SAR C-Band
palsar_386,train,palsar_386.png,images/train/palsar_386.png,masks/train/palsar_386.png,256,256,True,15222,0.23227,1.5222,ALOS PALSAR / SAR C-Band
palsar_387,train,palsar_387.png,images/train/palsar_387.png,masks/train/palsar_387.png,256,256,True,1603,0.02446,0.1603,ALOS PALSAR / SAR C-Band
palsar_388,train,palsar_388.png,images/train/palsar_388.png,masks/train/palsar_388.png,256,256,True,24524,0.37421,2.4524,ALOS PALSAR / SAR C-Band
palsar_389,train,palsar_389.png,images/train/palsar_389.png,masks/train/palsar_389.png,256,256,True,15559,0.23741,1.5559,ALOS PALSAR / SAR C-Band
palsar_39,train,palsar_39.png,images/train/palsar_39.png,masks/train/palsar_39.png,256,256,True,7741,0.11812,0.7741,ALOS PALSAR / SAR C-Band
palsar_390,train,palsar_390.png,images/train/palsar_390.png,masks/train/palsar_390.png,256,256,True,26933,0.41096,2.6933,ALOS PALSAR / SAR C-Band
palsar_391,train,palsar_391.png,images/train/palsar_391.png,masks/train/palsar_391.png,256,256,True,12075,0.18425,1.2075,ALOS PALSAR / SAR C-Band
palsar_392,train,palsar_392.png,images/train/palsar_392.png,masks/train/palsar_392.png,256,256,True,5566,0.08493,0.5566,ALOS PALSAR / SAR C-Band
palsar_393,train,palsar_393.png,images/train/palsar_393.png,masks/train/palsar_393.png,256,256,True,15963,0.24358,1.5963,ALOS PALSAR / SAR C-Band
palsar_394,train,palsar_394.png,images/train/palsar_394.png,masks/train/palsar_394.png,256,256,True,1482,0.02261,0.1482,ALOS PALSAR / SAR C-Band
palsar_395,train,palsar_395.png,images/train/palsar_395.png,masks/train/palsar_395.png,256,256,True,1594,0.02432,0.1594,ALOS PALSAR / SAR C-Band
palsar_396,train,palsar_396.png,images/train/palsar_396.png,masks/train/palsar_396.png,256,256,True,19947,0.30437,1.9947,ALOS PALSAR / SAR C-Band
palsar_397,train,palsar_397.png,images/train/palsar_397.png,masks/train/palsar_397.png,256,256,True,14735,0.22484,1.4735,ALOS PALSAR / SAR C-Band
palsar_398,train,palsar_398.png,images/train/palsar_398.png,masks/train/palsar_398.png,256,256,True,2689,0.04103,0.2689,ALOS PALSAR / SAR C-Band
palsar_399,train,palsar_399.png,images/train/palsar_399.png,masks/train/palsar_399.png,256,256,True,11082,0.1691,1.1082,ALOS PALSAR / SAR C-Band
palsar_4,train,palsar_4.png,images/train/palsar_4.png,masks/train/palsar_4.png,256,256,True,830,0.01266,0.083,ALOS PALSAR / SAR C-Band
palsar_40,train,palsar_40.png,images/train/palsar_40.png,masks/train/palsar_40.png,256,256,True,29535,0.45067,2.9535,ALOS PALSAR / SAR C-Band
palsar_400,train,palsar_400.png,images/train/palsar_400.png,masks/train/palsar_400.png,256,256,True,53954,0.82327,5.3954,ALOS PALSAR / SAR C-Band
palsar_401,train,palsar_401.png,images/train/palsar_401.png,masks/train/palsar_401.png,256,256,True,16201,0.24721,1.6201,ALOS PALSAR / SAR C-Band
palsar_402,train,palsar_402.png,images/train/palsar_402.png,masks/train/palsar_402.png,256,256,True,12686,0.19357,1.2686,ALOS PALSAR / SAR C-Band
palsar_403,train,palsar_403.png,images/train/palsar_403.png,masks/train/palsar_403.png,256,256,True,14335,0.21873,1.4335,ALOS PALSAR / SAR C-Band
palsar_404,train,palsar_404.png,images/train/palsar_404.png,masks/train/palsar_404.png,256,256,True,3453,0.05269,0.3453,ALOS PALSAR / SAR C-Band
palsar_405,train,palsar_405.png,images/train/palsar_405.png,masks/train/palsar_405.png,256,256,True,20768,0.31689,2.0768,ALOS PALSAR / SAR C-Band
palsar_406,train,palsar_406.png,images/train/palsar_406.png,masks/train/palsar_406.png,256,256,True,5547,0.08464,0.5547,ALOS PALSAR / SAR C-Band
palsar_407,train,palsar_407.png,images/train/palsar_407.png,masks/train/palsar_407.png,256,256,True,4421,0.06746,0.4421,ALOS PALSAR / SAR C-Band
palsar_408,train,palsar_408.png,images/train/palsar_408.png,masks/train/palsar_408.png,256,256,True,289,0.00441,0.0289,ALOS PALSAR / SAR C-Band
palsar_409,train,palsar_409.png,images/train/palsar_409.png,masks/train/palsar_409.png,256,256,True,28798,0.43942,2.8798,ALOS PALSAR / SAR C-Band
palsar_41,train,palsar_41.png,images/train/palsar_41.png,masks/train/palsar_41.png,256,256,True,23027,0.35136,2.3027,ALOS PALSAR / SAR C-Band
palsar_410,train,palsar_410.png,images/train/palsar_410.png,masks/train/palsar_410.png,256,256,True,27035,0.41252,2.7035,ALOS PALSAR / SAR C-Band
palsar_411,train,palsar_411.png,images/train/palsar_411.png,masks/train/palsar_411.png,256,256,True,4260,0.065,0.426,ALOS PALSAR / SAR C-Band
palsar_412,train,palsar_412.png,images/train/palsar_412.png,masks/train/palsar_412.png,256,256,True,6406,0.09775,0.6406,ALOS PALSAR / SAR C-Band
palsar_413,train,palsar_413.png,images/train/palsar_413.png,masks/train/palsar_413.png,256,256,True,13035,0.1989,1.3035,ALOS PALSAR / SAR C-Band
palsar_414,train,palsar_414.png,images/train/palsar_414.png,masks/train/palsar_414.png,256,256,True,5539,0.08452,0.5539,ALOS PALSAR / SAR C-Band
palsar_415,train,palsar_415.png,images/train/palsar_415.png,masks/train/palsar_415.png,256,256,True,12979,0.19804,1.2979,ALOS PALSAR / SAR C-Band
palsar_416,train,palsar_416.png,images/train/palsar_416.png,masks/train/palsar_416.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
palsar_417,train,palsar_417.png,images/train/palsar_417.png,masks/train/palsar_417.png,256,256,True,7440,0.11353,0.744,ALOS PALSAR / SAR C-Band
palsar_418,train,palsar_418.png,images/train/palsar_418.png,masks/train/palsar_418.png,256,256,True,10558,0.1611,1.0558,ALOS PALSAR / SAR C-Band
palsar_419,train,palsar_419.png,images/train/palsar_419.png,masks/train/palsar_419.png,256,256,True,7339,0.11198,0.7339,ALOS PALSAR / SAR C-Band
palsar_42,train,palsar_42.png,images/train/palsar_42.png,masks/train/palsar_42.png,256,256,True,4884,0.07452,0.4884,ALOS PALSAR / SAR C-Band
palsar_420,train,palsar_420.png,images/train/palsar_420.png,masks/train/palsar_420.png,256,256,True,6947,0.106,0.6947,ALOS PALSAR / SAR C-Band
palsar_421,train,palsar_421.png,images/train/palsar_421.png,masks/train/palsar_421.png,256,256,True,5887,0.08983,0.5887,ALOS PALSAR / SAR C-Band
palsar_422,train,palsar_422.png,images/train/palsar_422.png,masks/train/palsar_422.png,256,256,True,3203,0.04887,0.3203,ALOS PALSAR / SAR C-Band
palsar_423,train,palsar_423.png,images/train/palsar_423.png,masks/train/palsar_423.png,256,256,True,8675,0.13237,0.8675,ALOS PALSAR / SAR C-Band
palsar_424,train,palsar_424.png,images/train/palsar_424.png,masks/train/palsar_424.png,256,256,True,6182,0.09433,0.6182,ALOS PALSAR / SAR C-Band
palsar_425,train,palsar_425.png,images/train/palsar_425.png,masks/train/palsar_425.png,256,256,True,4923,0.07512,0.4923,ALOS PALSAR / SAR C-Band
palsar_426,train,palsar_426.png,images/train/palsar_426.png,masks/train/palsar_426.png,256,256,True,11566,0.17648,1.1566,ALOS PALSAR / SAR C-Band
palsar_427,train,palsar_427.png,images/train/palsar_427.png,masks/train/palsar_427.png,256,256,True,21359,0.32591,2.1359,ALOS PALSAR / SAR C-Band
palsar_428,train,palsar_428.png,images/train/palsar_428.png,masks/train/palsar_428.png,256,256,True,3958,0.06039,0.3958,ALOS PALSAR / SAR C-Band
palsar_429,train,palsar_429.png,images/train/palsar_429.png,masks/train/palsar_429.png,256,256,True,23707,0.36174,2.3707,ALOS PALSAR / SAR C-Band
palsar_43,train,palsar_43.png,images/train/palsar_43.png,masks/train/palsar_43.png,256,256,True,2680,0.04089,0.268,ALOS PALSAR / SAR C-Band
palsar_430,train,palsar_430.png,images/train/palsar_430.png,masks/train/palsar_430.png,256,256,True,11755,0.17937,1.1755,ALOS PALSAR / SAR C-Band
palsar_431,train,palsar_431.png,images/train/palsar_431.png,masks/train/palsar_431.png,256,256,True,35886,0.54758,3.5886,ALOS PALSAR / SAR C-Band
palsar_432,train,palsar_432.png,images/train/palsar_432.png,masks/train/palsar_432.png,256,256,True,10548,0.16095,1.0548,ALOS PALSAR / SAR C-Band
palsar_433,train,palsar_433.png,images/train/palsar_433.png,masks/train/palsar_433.png,256,256,True,9794,0.14944,0.9794,ALOS PALSAR / SAR C-Band
palsar_434,train,palsar_434.png,images/train/palsar_434.png,masks/train/palsar_434.png,256,256,True,6674,0.10184,0.6674,ALOS PALSAR / SAR C-Band
palsar_435,train,palsar_435.png,images/train/palsar_435.png,masks/train/palsar_435.png,256,256,True,65526,0.99985,6.5526,ALOS PALSAR / SAR C-Band
palsar_436,train,palsar_436.png,images/train/palsar_436.png,masks/train/palsar_436.png,256,256,True,39337,0.60023,3.9337,ALOS PALSAR / SAR C-Band
palsar_437,train,palsar_437.png,images/train/palsar_437.png,masks/train/palsar_437.png,256,256,True,5514,0.08414,0.5514,ALOS PALSAR / SAR C-Band
palsar_438,train,palsar_438.png,images/train/palsar_438.png,masks/train/palsar_438.png,256,256,True,4139,0.06316,0.4139,ALOS PALSAR / SAR C-Band
palsar_439,train,palsar_439.png,images/train/palsar_439.png,masks/train/palsar_439.png,256,256,True,10016,0.15283,1.0016,ALOS PALSAR / SAR C-Band
palsar_44,train,palsar_44.png,images/train/palsar_44.png,masks/train/palsar_44.png,256,256,True,3525,0.05379,0.3525,ALOS PALSAR / SAR C-Band
palsar_440,train,palsar_440.png,images/train/palsar_440.png,masks/train/palsar_440.png,256,256,True,4969,0.07582,0.4969,ALOS PALSAR / SAR C-Band
palsar_441,train,palsar_441.png,images/train/palsar_441.png,masks/train/palsar_441.png,256,256,True,48302,0.73703,4.8302,ALOS PALSAR / SAR C-Band
palsar_442,train,palsar_442.png,images/train/palsar_442.png,masks/train/palsar_442.png,256,256,True,14112,0.21533,1.4112,ALOS PALSAR / SAR C-Band
palsar_443,train,palsar_443.png,images/train/palsar_443.png,masks/train/palsar_443.png,256,256,True,28341,0.43245,2.8341,ALOS PALSAR / SAR C-Band
palsar_444,train,palsar_444.png,images/train/palsar_444.png,masks/train/palsar_444.png,256,256,True,4029,0.06148,0.4029,ALOS PALSAR / SAR C-Band
palsar_445,train,palsar_445.png,images/train/palsar_445.png,masks/train/palsar_445.png,256,256,True,13446,0.20517,1.3446,ALOS PALSAR / SAR C-Band
palsar_446,train,palsar_446.png,images/train/palsar_446.png,masks/train/palsar_446.png,256,256,True,21651,0.33037,2.1651,ALOS PALSAR / SAR C-Band
palsar_447,train,palsar_447.png,images/train/palsar_447.png,masks/train/palsar_447.png,256,256,True,24449,0.37306,2.4449,ALOS PALSAR / SAR C-Band
palsar_448,train,palsar_448.png,images/train/palsar_448.png,masks/train/palsar_448.png,256,256,True,2286,0.03488,0.2286,ALOS PALSAR / SAR C-Band
palsar_449,train,palsar_449.png,images/train/palsar_449.png,masks/train/palsar_449.png,256,256,True,335,0.00511,0.0335,ALOS PALSAR / SAR C-Band
palsar_45,train,palsar_45.png,images/train/palsar_45.png,masks/train/palsar_45.png,256,256,True,7148,0.10907,0.7148,ALOS PALSAR / SAR C-Band
palsar_450,train,palsar_450.png,images/train/palsar_450.png,masks/train/palsar_450.png,256,256,True,10012,0.15277,1.0012,ALOS PALSAR / SAR C-Band
palsar_451,train,palsar_451.png,images/train/palsar_451.png,masks/train/palsar_451.png,256,256,True,3634,0.05545,0.3634,ALOS PALSAR / SAR C-Band
palsar_452,train,palsar_452.png,images/train/palsar_452.png,masks/train/palsar_452.png,256,256,True,2466,0.03763,0.2466,ALOS PALSAR / SAR C-Band
palsar_453,train,palsar_453.png,images/train/palsar_453.png,masks/train/palsar_453.png,256,256,True,7466,0.11392,0.7466,ALOS PALSAR / SAR C-Band
palsar_454,train,palsar_454.png,images/train/palsar_454.png,masks/train/palsar_454.png,256,256,True,14572,0.22235,1.4572,ALOS PALSAR / SAR C-Band
palsar_455,train,palsar_455.png,images/train/palsar_455.png,masks/train/palsar_455.png,256,256,True,4788,0.07306,0.4788,ALOS PALSAR / SAR C-Band
palsar_456,train,palsar_456.png,images/train/palsar_456.png,masks/train/palsar_456.png,256,256,True,9096,0.13879,0.9096,ALOS PALSAR / SAR C-Band
palsar_457,train,palsar_457.png,images/train/palsar_457.png,masks/train/palsar_457.png,256,256,True,60086,0.91684,6.0086,ALOS PALSAR / SAR C-Band
palsar_458,train,palsar_458.png,images/train/palsar_458.png,masks/train/palsar_458.png,256,256,True,3812,0.05817,0.3812,ALOS PALSAR / SAR C-Band
palsar_459,train,palsar_459.png,images/train/palsar_459.png,masks/train/palsar_459.png,256,256,True,1074,0.01639,0.1074,ALOS PALSAR / SAR C-Band
palsar_46,train,palsar_46.png,images/train/palsar_46.png,masks/train/palsar_46.png,256,256,True,5921,0.09035,0.5921,ALOS PALSAR / SAR C-Band
palsar_460,train,palsar_460.png,images/train/palsar_460.png,masks/train/palsar_460.png,256,256,True,38808,0.59216,3.8808,ALOS PALSAR / SAR C-Band
palsar_461,train,palsar_461.png,images/train/palsar_461.png,masks/train/palsar_461.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
palsar_462,train,palsar_462.png,images/train/palsar_462.png,masks/train/palsar_462.png,256,256,True,32441,0.49501,3.2441,ALOS PALSAR / SAR C-Band
palsar_463,train,palsar_463.png,images/train/palsar_463.png,masks/train/palsar_463.png,256,256,True,8237,0.12569,0.8237,ALOS PALSAR / SAR C-Band
palsar_464,train,palsar_464.png,images/train/palsar_464.png,masks/train/palsar_464.png,256,256,True,5407,0.0825,0.5407,ALOS PALSAR / SAR C-Band
palsar_465,train,palsar_465.png,images/train/palsar_465.png,masks/train/palsar_465.png,256,256,True,488,0.00745,0.0488,ALOS PALSAR / SAR C-Band
palsar_466,train,palsar_466.png,images/train/palsar_466.png,masks/train/palsar_466.png,256,256,True,14706,0.2244,1.4706,ALOS PALSAR / SAR C-Band
palsar_467,train,palsar_467.png,images/train/palsar_467.png,masks/train/palsar_467.png,256,256,True,14845,0.22652,1.4845,ALOS PALSAR / SAR C-Band
palsar_468,train,palsar_468.png,images/train/palsar_468.png,masks/train/palsar_468.png,256,256,True,20128,0.30713,2.0128,ALOS PALSAR / SAR C-Band
palsar_469,train,palsar_469.png,images/train/palsar_469.png,masks/train/palsar_469.png,256,256,True,8169,0.12465,0.8169,ALOS PALSAR / SAR C-Band
palsar_47,train,palsar_47.png,images/train/palsar_47.png,masks/train/palsar_47.png,256,256,True,9084,0.13861,0.9084,ALOS PALSAR / SAR C-Band
palsar_470,train,palsar_470.png,images/train/palsar_470.png,masks/train/palsar_470.png,256,256,True,10563,0.16118,1.0563,ALOS PALSAR / SAR C-Band
palsar_471,train,palsar_471.png,images/train/palsar_471.png,masks/train/palsar_471.png,256,256,True,2135,0.03258,0.2135,ALOS PALSAR / SAR C-Band
palsar_472,train,palsar_472.png,images/train/palsar_472.png,masks/train/palsar_472.png,256,256,True,3700,0.05646,0.37,ALOS PALSAR / SAR C-Band
palsar_473,train,palsar_473.png,images/train/palsar_473.png,masks/train/palsar_473.png,256,256,True,6150,0.09384,0.615,ALOS PALSAR / SAR C-Band
palsar_474,train,palsar_474.png,images/train/palsar_474.png,masks/train/palsar_474.png,256,256,True,5160,0.07874,0.516,ALOS PALSAR / SAR C-Band
palsar_475,train,palsar_475.png,images/train/palsar_475.png,masks/train/palsar_475.png,256,256,True,15814,0.2413,1.5814,ALOS PALSAR / SAR C-Band
palsar_476,train,palsar_476.png,images/train/palsar_476.png,masks/train/palsar_476.png,256,256,True,9258,0.14127,0.9258,ALOS PALSAR / SAR C-Band
palsar_477,train,palsar_477.png,images/train/palsar_477.png,masks/train/palsar_477.png,256,256,True,8099,0.12358,0.8099,ALOS PALSAR / SAR C-Band
palsar_478,train,palsar_478.png,images/train/palsar_478.png,masks/train/palsar_478.png,256,256,True,26924,0.41083,2.6924,ALOS PALSAR / SAR C-Band
palsar_479,train,palsar_479.png,images/train/palsar_479.png,masks/train/palsar_479.png,256,256,True,3715,0.05669,0.3715,ALOS PALSAR / SAR C-Band
palsar_48,train,palsar_48.png,images/train/palsar_48.png,masks/train/palsar_48.png,256,256,True,5117,0.07808,0.5117,ALOS PALSAR / SAR C-Band
palsar_480,train,palsar_480.png,images/train/palsar_480.png,masks/train/palsar_480.png,256,256,True,39383,0.60094,3.9383,ALOS PALSAR / SAR C-Band
palsar_481,train,palsar_481.png,images/train/palsar_481.png,masks/train/palsar_481.png,256,256,True,1452,0.02216,0.1452,ALOS PALSAR / SAR C-Band
palsar_482,train,palsar_482.png,images/train/palsar_482.png,masks/train/palsar_482.png,256,256,True,15588,0.23785,1.5588,ALOS PALSAR / SAR C-Band
palsar_483,train,palsar_483.png,images/train/palsar_483.png,masks/train/palsar_483.png,256,256,True,6009,0.09169,0.6009,ALOS PALSAR / SAR C-Band
palsar_484,train,palsar_484.png,images/train/palsar_484.png,masks/train/palsar_484.png,256,256,True,3156,0.04816,0.3156,ALOS PALSAR / SAR C-Band
palsar_485,train,palsar_485.png,images/train/palsar_485.png,masks/train/palsar_485.png,256,256,True,16607,0.2534,1.6607,ALOS PALSAR / SAR C-Band
palsar_486,train,palsar_486.png,images/train/palsar_486.png,masks/train/palsar_486.png,256,256,True,3445,0.05257,0.3445,ALOS PALSAR / SAR C-Band
palsar_487,train,palsar_487.png,images/train/palsar_487.png,masks/train/palsar_487.png,256,256,True,1912,0.02917,0.1912,ALOS PALSAR / SAR C-Band
palsar_488,train,palsar_488.png,images/train/palsar_488.png,masks/train/palsar_488.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
palsar_489,train,palsar_489.png,images/train/palsar_489.png,masks/train/palsar_489.png,256,256,True,1280,0.01953,0.128,ALOS PALSAR / SAR C-Band
palsar_49,train,palsar_49.png,images/train/palsar_49.png,masks/train/palsar_49.png,256,256,True,9389,0.14326,0.9389,ALOS PALSAR / SAR C-Band
palsar_490,train,palsar_490.png,images/train/palsar_490.png,masks/train/palsar_490.png,256,256,True,5289,0.0807,0.5289,ALOS PALSAR / SAR C-Band
palsar_491,train,palsar_491.png,images/train/palsar_491.png,masks/train/palsar_491.png,256,256,True,8543,0.13036,0.8543,ALOS PALSAR / SAR C-Band
palsar_492,train,palsar_492.png,images/train/palsar_492.png,masks/train/palsar_492.png,256,256,True,10633,0.16225,1.0633,ALOS PALSAR / SAR C-Band
palsar_493,train,palsar_493.png,images/train/palsar_493.png,masks/train/palsar_493.png,256,256,True,1519,0.02318,0.1519,ALOS PALSAR / SAR C-Band
palsar_494,train,palsar_494.png,images/train/palsar_494.png,masks/train/palsar_494.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
