BaseDateTime,MMSI,VesselName,LAT,LON,SOG,COG,Heading,image,spill_latitude,spill_longitude,spill_date,spill_category,spill_subcategory,CallSign,ShipType,Flag,IMO,Length_m,Width_m,GrossTonnage,Deadweight_t,YearBuilt,Destination,Status
2014-10-25 12:00:00,900000051,Test Vessel 06-1,39.142368,0.055275,13.97,238.78,238.78,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1015,Tanker,Greece,9000015,165.3,21.4,3467,54219,2008,Houston,Under way using engine
2014-10-25 12:30:00,900000051,Test Vessel 06-1,39.069777,-0.058224,13.69,230.49,230.49,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1015,Tanker,Greece,9000015,165.3,21.4,3467,54219,2008,Houston,Under way using engine
2014-10-25 13:00:00,900000051,Test Vessel 06-1,38.994808,-0.167964,13.62,228.66,228.66,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1015,Tanker,Greece,9000015,165.3,21.4,3467,54219,2008,Houston,Under way using engine
2014-10-25 13:30:00,900000051,Test Vessel 06-1,38.930737,-0.292062,13.89,236.4,236.4,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1015,Tanker,Greece,9000015,165.3,21.4,3467,54219,2008,Houston,Under way using engine
2014-10-25 14:00:00,900000051,Test Vessel 06-1,38.859897,-0.41098,13.98,232.56,232.56,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1015,Tanker,Greece,9000015,165.3,21.4,3467,54219,2008,Houston,Under way using engine
2014-10-25 14:30:00,900000051,Test Vessel 06-1,38.78683,-0.526555,13.91,230.93,230.93,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1015,Tanker,Greece,9000015,165.3,21.4,3467,54219,2008,Houston,Under way using engine
2014-10-25 15:00:00,900000051,Test Vessel 06-1,38.714133,-0.644513,14.07,231.67,231.67,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1015,Tanker,Greece,9000015,165.3,21.4,3467,54219,2008,Houston,Under way using engine
2014-10-25 09:00:00,900000052,Test Vessel 06-2,39.4598,1.001106,10.69,165.7,165.7,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 09:30:00,900000052,Test Vessel 06-2,39.371523,1.018329,10.71,171.43,171.43,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 10:00:00,900000052,Test Vessel 06-2,39.282897,1.03087,10.7,173.76,173.76,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 10:30:00,900000052,Test Vessel 06-2,39.196005,1.044503,10.5,173.08,173.08,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 11:00:00,900000052,Test Vessel 06-2,39.110601,1.054538,10.29,174.8,174.8,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 11:30:00,900000052,Test Vessel 06-2,39.02267,1.059567,10.56,177.46,177.46,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 12:00:00,900000052,Test Vessel 06-2,38.935264,1.061678,10.49,178.93,178.93,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 12:30:00,900000052,Test Vessel 06-2,38.848493,1.060235,10.41,180.74,180.74,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 13:00:00,900000052,Test Vessel 06-2,38.765784,1.051908,9.96,184.48,184.48,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 13:30:00,900000052,Test Vessel 06-2,38.687087,1.04637,9.46,183.14,183.14,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 14:00:00,900000052,Test Vessel 06-2,38.60553,1.051552,9.8,177.16,177.16,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 14:30:00,900000052,Test Vessel 06-2,38.525379,1.050224,9.62,180.74,180.74,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 15:00:00,900000052,Test Vessel 06-2,38.45171,1.058908,8.88,174.73,174.73,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1016,Container Ship,Norway,9000016,278.8,33.4,14784,51564,2009,Port Klang,Under way using engine
2014-10-25 09:00:00,900000053,Test Vessel 06-3,39.56178,0.907069,7.41,279.82,279.82,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 09:30:00,900000053,Test Vessel 06-3,39.571074,0.827629,7.43,278.63,278.63,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 10:00:00,900000053,Test Vessel 06-3,39.580237,0.745993,7.63,278.28,278.28,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 10:30:00,900000053,Test Vessel 06-3,39.591144,0.662875,7.8,279.66,279.66,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 11:00:00,900000053,Test Vessel 06-3,39.599187,0.57675,8.02,276.91,276.91,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 11:30:00,900000053,Test Vessel 06-3,39.61424,0.494908,7.78,283.43,283.43,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 12:00:00,900000053,Test Vessel 06-3,39.625835,0.408435,8.11,279.87,279.87,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 12:30:00,900000053,Test Vessel 06-3,39.637003,0.318006,8.46,279.11,279.11,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 13:00:00,900000053,Test Vessel 06-3,39.646401,0.223253,8.83,277.34,277.34,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 13:30:00,900000053,Test Vessel 06-3,39.656542,0.127911,8.89,277.86,277.86,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 14:00:00,900000053,Test Vessel 06-3,39.674442,0.035509,8.8,284.12,284.12,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 14:30:00,900000053,Test Vessel 06-3,39.687465,-0.05705,8.69,280.36,280.36,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-25 15:00:00,900000053,Test Vessel 06-3,39.702043,-0.144903,8.3,282.17,282.17,oil_spill_geo_06.jpg,39.5375,0.9711,20141025,Positive,Ships,VSL1017,Bulk Carrier,Malta,9000017,194.9,29.0,122220,74261,2012,Dubai,Under way using engine
2014-10-28 09:00:00,900000061,Test Vessel 07-1,37.544992,8.197807,9.02,207.97,207.97,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 09:30:00,900000061,Test Vessel 07-1,37.476232,8.157976,9.08,204.67,204.67,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 10:00:00,900000061,Test Vessel 07-1,37.407565,8.119538,9.02,203.95,203.95,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 10:30:00,900000061,Test Vessel 07-1,37.338173,8.081888,9.07,203.32,203.32,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 11:00:00,900000061,Test Vessel 07-1,37.26546,8.049895,9.24,199.28,199.28,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 11:30:00,900000061,Test Vessel 07-1,37.193257,8.013364,9.34,201.93,201.93,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 12:00:00,900000061,Test Vessel 07-1,37.121673,7.973058,9.41,204.16,204.16,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 12:30:00,900000061,Test Vessel 07-1,37.055511,7.920606,9.39,212.3,212.3,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 13:00:00,900000061,Test Vessel 07-1,36.989813,7.871003,9.2,211.07,211.07,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 13:30:00,900000061,Test Vessel 07-1,36.923745,7.828966,8.89,206.94,206.94,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 14:00:00,900000061,Test Vessel 07-1,36.855858,7.792243,8.88,203.39,203.39,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 14:30:00,900000061,Test Vessel 07-1,36.788578,7.753527,8.89,204.72,204.72,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 15:00:00,900000061,Test Vessel 07-1,36.717996,7.718525,9.11,201.66,201.66,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1018,Tanker,Bahamas,9000018,179.4,18.8,66654,8891,2011,Singapore,Under way using engine
2014-10-28 09:00:00,900000062,Test Vessel 07-2,37.673648,8.189271,8.67,334.64,334.64,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 09:30:00,900000062,Test Vessel 07-2,37.739293,8.149473,8.74,334.37,334.37,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 10:00:00,900000062,Test Vessel 07-2,37.803176,8.104264,8.78,330.77,330.77,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 10:30:00,900000062,Test Vessel 07-2,37.865384,8.049028,9.12,324.95,324.95,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 11:00:00,900000062,Test Vessel 07-2,37.930698,8.001146,9.06,329.94,329.94,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 11:30:00,900000062,Test Vessel 07-2,37.992542,7.958385,8.45,331.39,331.39,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 12:00:00,900000062,Test Vessel 07-2,38.050954,7.909824,8.38,326.77,326.77,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 12:30:00,900000062,Test Vessel 07-2,38.10752,7.854663,8.56,322.48,322.48,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 13:00:00,900000062,Test Vessel 07-2,38.167442,7.811523,8.26,330.47,330.47,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 13:30:00,900000062,Test Vessel 07-2,38.225689,7.763628,8.32,327.12,327.12,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 14:00:00,900000062,Test Vessel 07-2,38.285515,7.725763,8.02,333.56,333.56,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 14:30:00,900000062,Test Vessel 07-2,38.349275,7.687122,8.47,334.56,334.56,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 15:00:00,900000062,Test Vessel 07-2,38.40686,7.641154,8.15,327.95,327.95,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1019,Offshore Supply Vessel,United Kingdom,9000019,225.9,39.0,71994,76162,2008,Mumbai,Under way using engine
2014-10-28 09:00:00,900000063,Test Vessel 07-3,37.701751,8.221406,9.31,347.69,347.69,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 09:30:00,900000063,Test Vessel 07-3,37.779422,8.195807,9.63,345.38,345.38,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 10:00:00,900000063,Test Vessel 07-3,37.854864,8.166395,9.47,342.87,342.87,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 10:30:00,900000063,Test Vessel 07-3,37.932665,8.140063,9.66,345.04,345.04,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 11:00:00,900000063,Test Vessel 07-3,38.00766,8.117816,9.24,346.83,346.83,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 11:30:00,900000063,Test Vessel 07-3,38.081146,8.099659,8.98,348.98,348.98,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 12:00:00,900000063,Test Vessel 07-3,38.151936,8.083679,8.63,349.92,349.92,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 12:30:00,900000063,Test Vessel 07-3,38.221421,8.070803,8.43,351.71,351.71,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 13:00:00,900000063,Test Vessel 07-3,38.291168,8.049619,8.6,346.58,346.58,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 13:30:00,900000063,Test Vessel 07-3,38.359938,8.030267,8.45,347.55,347.55,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 14:00:00,900000063,Test Vessel 07-3,38.428979,8.020002,8.34,353.35,353.35,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 14:30:00,900000063,Test Vessel 07-3,38.498594,8.009844,8.41,353.48,353.48,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-10-28 15:00:00,900000063,Test Vessel 07-3,38.56877,7.995642,8.53,351.0,351.0,oil_spill_geo_07.jpg,37.6176,8.2426,20141028,Positive,Platforms,VSL1020,Fishing Vessel,India,9000020,191.4,22.7,77489,76503,2011,Rotterdam,Under way using engine
2014-11-14 09:00:00,900000071,Test Vessel 08-1,37.12026,4.995318,7.54,232.13,232.13,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 09:30:00,900000071,Test Vessel 08-1,37.091464,4.926454,7.44,242.33,242.33,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 10:00:00,900000071,Test Vessel 08-1,37.055904,4.863771,7.36,234.58,234.58,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 10:30:00,900000071,Test Vessel 08-1,37.019587,4.802419,7.32,233.43,233.43,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 11:00:00,900000071,Test Vessel 08-1,36.978786,4.743673,7.46,228.98,228.98,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 11:30:00,900000071,Test Vessel 08-1,36.941685,4.686159,7.09,231.08,231.08,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 12:00:00,900000071,Test Vessel 08-1,36.904349,4.622155,7.6,233.88,233.88,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 12:30:00,900000071,Test Vessel 08-1,36.868038,4.558343,7.52,234.56,234.56,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 13:00:00,900000071,Test Vessel 08-1,36.830469,4.493718,7.67,234.0,234.0,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 13:30:00,900000071,Test Vessel 08-1,36.786708,4.43494,7.71,227.07,227.07,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 14:00:00,900000071,Test Vessel 08-1,36.738985,4.374277,8.17,225.51,225.51,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 14:30:00,900000071,Test Vessel 08-1,36.688209,4.311324,8.59,224.81,224.81,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 15:00:00,900000071,Test Vessel 08-1,36.632768,4.252485,8.74,220.4,220.4,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1021,Tanker,Singapore,9000021,87.6,12.8,88082,71408,2013,Fujairah,Under way using engine
2014-11-14 09:00:00,900000072,Test Vessel 08-2,37.103872,4.985546,7.67,227.14,227.14,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 09:30:00,900000072,Test Vessel 08-2,37.061637,4.928619,7.44,227.07,227.07,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 10:00:00,900000072,Test Vessel 08-2,37.018447,4.873158,7.42,225.7,225.7,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 10:30:00,900000072,Test Vessel 08-2,36.972927,4.827193,7.02,218.88,218.88,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 11:00:00,900000072,Test Vessel 08-2,36.929491,4.780255,6.89,220.81,220.81,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 11:30:00,900000072,Test Vessel 08-2,36.878663,4.742731,7.08,210.55,210.55,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 12:00:00,900000072,Test Vessel 08-2,36.829681,4.705006,6.9,211.64,211.64,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 12:30:00,900000072,Test Vessel 08-2,36.776575,4.672117,7.11,206.37,206.37,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 13:00:00,900000072,Test Vessel 08-2,36.719735,4.634756,7.71,207.77,207.77,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 13:30:00,900000072,Test Vessel 08-2,36.663093,4.594863,7.81,209.45,209.45,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 14:00:00,900000072,Test Vessel 08-2,36.604592,4.554804,8.01,208.78,208.78,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 14:30:00,900000072,Test Vessel 08-2,36.545319,4.509948,8.32,211.28,211.28,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 15:00:00,900000072,Test Vessel 08-2,36.485567,4.468391,8.21,209.19,209.19,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1022,Cargo,Liberia,9000022,256.0,25.5,32648,57990,2009,Colombo,Under way using engine
2014-11-14 09:00:00,900000073,Test Vessel 08-3,37.227152,5.113233,10.95,34.98,34.98,oil_spill_geo_08.jpg,37.1618,5.0457,20141114,Positive,Ships,VSL1023,Container Ship,Panama,9000023,259.1,12.8,3865,35843,2010,Durban,Under way using engine
